step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
52169,2023-07-03 16:44:15.474955127,1,192.2,51.0,-0.2806591820430351,0.25398218204301576,0.010000000000019327,0.016677
52178,2023-07-03 16:44:18.783104796,1,192.19,236.0,-0.23149018151059855,0.20476698151060765,0.009999999999990905,0.0167232
52181,2023-07-03 16:44:18.783104796,2,192.19,125.0,-0.17698108524521208,0.15025788524522118,0.009999999999990905,0.0167232
52182,2023-07-03 16:44:18.783131106,2,192.19,249.0,-0.23165338151059855,0.20476698151060765,0.009999999999990905,0.0168864
52185,2023-07-03 16:44:18.783820599,1,192.19,148.0,-0.13819627550016447,0.12180557550016448,0.0,0.0163907
52187,2023-07-03 16:44:18.783889689,2,192.19,92.0,-0.2388991391672829,0.21249673916729198,0.009999999999990905,0.0164024
52192,2023-07-03 16:44:22.639308911,2,192.18,237.0,-0.27156254631376897,0.24493154631377806,0.009999999999990905,0.016631
52193,2023-07-03 16:44:22.639308911,2,192.18,95.0,-0.052203318204320906,0.025398218204301576,0.010000000000019327,0.0168051
52215,2023-07-03 16:44:31.681408856,1,192.165,136.0,-0.20102112322316806,0.17959252322317262,0.0049999999999954525,0.0164286
52217,2023-07-03 16:44:32.257226518,2,192.16,136.0,-0.05265101820429248,0.025398218204301576,0.009999999999990905,0.0172528
52219,2023-07-03 16:44:32.257226518,1,192.16,175.0,-0.05265101820429248,0.025398218204301576,0.009999999999990905,0.0172528
52220,2023-07-03 16:44:32.257226518,2,192.16,62.0,-0.46315192320174003,0.4362287232017491,0.009999999999990905,0.0169232
52221,2023-07-03 16:44:32.257226518,2,192.16,113.0,-0.16603497030933417,0.13911177030934327,0.009999999999990905,0.0169232
52226,2023-07-03 16:44:32.257285577,1,192.16,77.0,-0.07737323640859406,0.05079643640860315,0.009999999999990905,0.0165768
52229,2023-07-03 16:44:33.135451158,2,192.15,77.0,-0.28044228204300664,0.25398218204301576,0.009999999999990905,0.0164601
52234,2023-07-03 16:44:33.217895989,1,192.15,157.0,-0.28078848204300666,0.25398218204301576,0.009999999999990905,0.0168063
52237,2023-07-03 16:44:34.175204550,2,192.14,119.0,-0.2806137820430351,0.25398218204301576,0.010000000000019327,0.0166316
52239,2023-07-03 16:44:34.906495292,2,192.13,38.0,-0.05216031820429248,0.025398218204301576,0.009999999999990905,0.0167621
52240,2023-07-03 16:44:34.906495292,1,192.13,167.0,-0.05216031820429248,0.025398218204301576,0.009999999999990905,0.0167621
52241,2023-07-03 16:44:34.906495292,1,192.13,195.0,-0.28074428204300667,0.25398218204301576,0.009999999999990905,0.0167621
52242,2023-07-03 16:44:34.906495292,2,192.13,96.0,-0.213400124929208,0.1866380249292171,0.009999999999990905,0.0167621
52244,2023-07-03 16:44:34.910793596,1,192.14,60.0,-0.15787479419729103,0.14141129419729104,0.0,0.0164635
52248,2023-07-03 16:44:34.914610718,1,192.14,228.0,-0.14351159102150787,0.12699109102150788,0.0,0.0165205
52252,2023-07-03 16:44:34.915111751,1,192.14,110.0,-0.12725956649854564,0.11070826649854565,0.0,0.0165513
52253,2023-07-03 16:44:34.915229498,2,192.14,239.0,-0.07868287497640569,0.062212674976405695,0.0,0.0164702
52257,2023-07-03 16:44:34.915829987,2,192.14,234.0,-0.14341439102150788,0.12699109102150788,0.0,0.0164233
52258,2023-07-03 16:44:35.249118258,2,192.14,191.0,-0.3159014764513402,0.2994405764513402,0.0,0.0164609
52261,2023-07-03 16:44:36.227578380,1,192.15,105.0,-0.2931436692209334,0.2758952692209334,0.0,0.0172484
52267,2023-07-03 16:44:36.247840584,1,192.15,69.0,-0.27061288204301576,0.25398218204301576,0.0,0.0166307
52268,2023-07-03 16:44:36.247840584,1,192.15,75.0,-0.15804199419729104,0.14141129419729104,0.0,0.0166307
52271,2023-07-03 16:44:37.794106636,2,192.15,95.0,-0.28108698204300664,0.25398218204301576,0.009999999999990905,0.0171048
52274,2023-07-03 16:44:37.794106636,1,192.15,86.0,-0.2958942764509327,0.2687894764509418,0.009999999999990905,0.0171048
52275,2023-07-03 16:44:37.794106636,1,192.15,73.0,-0.28108698204300664,0.25398218204301576,0.009999999999990905,0.0171048
52279,2023-07-03 16:44:39.464508254,1,192.14,148.0,-0.2511333896112255,0.22431098961120619,0.010000000000019327,0.0168224
52280,2023-07-03 16:44:42.405795255,2,192.15,144.0,-0.06044520435157111,0.04399100435157111,0.0,0.0164542
52282,2023-07-03 16:44:42.405844930,2,192.15,203.0,-0.27094018204301573,0.25398218204301576,0.0,0.016958
52283,2023-07-03 16:44:42.405844930,2,192.15,114.0,-0.27094018204301573,0.25398218204301576,0.0,0.016958
52287,2023-07-03 16:44:42.405844930,1,192.15,132.0,-0.1892170968449926,0.1722590968449926,0.0,0.016958
52288,2023-07-03 16:44:42.406573821,2,192.15,132.0,-0.27052138204301573,0.25398218204301576,0.0,0.0165392
52293,2023-07-03 16:44:45.711703394,1,192.15,202.0,-0.2705154820430158,0.25398218204301576,0.0,0.0165333
52295,2023-07-03 16:44:45.711744154,2,192.15,90.0,-0.08834790928926906,0.07183700928926906,0.0,0.0165109
52298,2023-07-03 16:44:45.711746621,1,192.15,170.0,-0.09850800928925996,0.07183700928926906,0.009999999999990905,0.016671
52304,2023-07-03 16:44:45.711927992,2,192.15,138.0,-0.24677794766240368,0.22999064766240368,0.0,0.0167873
52308,2023-07-03 16:44:45.815242948,2,192.14,144.0,-0.09874900928928838,0.07183700928926906,0.010000000000019327,0.016912
52309,2023-07-03 16:44:45.815242948,1,192.14,226.0,-0.16832329419731037,0.14141129419729104,0.010000000000019327,0.016912
52311,2023-07-03 16:44:45.815242948,2,192.14,188.0,-0.0525640182043209,0.025398218204301576,0.010000000000019327,0.0171658
52312,2023-07-03 16:44:45.815242948,2,192.14,38.0,-0.11874037804105159,0.09157457804103226,0.010000000000019327,0.0171658
52313,2023-07-03 16:44:45.815242948,1,192.14,59.0,-0.11874037804105159,0.09157457804103226,0.010000000000019327,0.0171658
52316,2023-07-03 16:44:45.878442619,2,192.135,59.0,-0.15340351305470878,0.13197301305471332,0.0049999999999954525,0.0164305
52319,2023-07-03 16:44:45.995008341,1,192.14,160.0,-0.07419144241219097,0.056792142412190966,0.0,0.0173993
52322,2023-07-03 16:44:46.795344642,1,192.145,80.0,-0.2757513820430112,0.25398218204301576,0.0049999999999954525,0.0167692
52323,2023-07-03 16:44:46.795344642,1,192.14,213.0,-0.38595424644636456,0.35918504644634525,0.010000000000019327,0.0167692
52324,2023-07-03 16:44:46.795344642,1,192.14,119.0,-0.28075138204303507,0.25398218204301576,0.010000000000019327,0.0167692
52325,2023-07-03 16:44:46.795344642,2,192.14,61.0,-0.28075138204303507,0.25398218204301576,0.010000000000019327,0.0167692
52328,2023-07-03 16:44:47.444020398,2,192.14,186.0,-0.37570924644634524,0.35918504644634525,0.0,0.0165242
52330,2023-07-03 16:44:48.373890580,2,192.15,125.0,-0.2421838012532364,0.2257443012532364,0.0,0.0164395
52331,2023-07-03 16:44:48.373914225,1,192.15,182.0,-0.27067998204301574,0.25398218204301576,0.0,0.0166978
52332,2023-07-03 16:44:48.373914225,2,192.15,119.0,-0.13308705743821736,0.11638925743821735,0.0,0.0166978
52334,2023-07-03 16:44:49.285281807,1,192.15,105.0,-0.38589274644633614,0.35918504644634525,0.009999999999990905,0.0167077
52336,2023-07-03 16:44:52.285483211,1,192.16,64.0,-0.05240120464463453,0.03591850464463453,0.0,0.0164827
52337,2023-07-03 16:44:52.724004789,1,192.165,79.0,-0.2756336820430112,0.25398218204301576,0.0049999999999954525,0.0166515
52338,2023-07-03 16:44:52.757381694,1,192.165,70.0,-0.5294356640860269,0.5079643640860315,0.0049999999999954525,0.0164713
52339,2023-07-03 16:44:53.534930913,2,192.17,128.0,-0.2706832820430158,0.25398218204301576,0.0,0.0167011
52340,2023-07-03 16:44:53.534930913,1,192.17,188.0,-0.04209931820430157,0.025398218204301576,0.0,0.0167011
52342,2023-07-03 16:44:53.535634755,1,192.17,243.0,-0.28053718204303507,0.25398218204301576,0.010000000000019327,0.016555
52345,2023-07-03 16:44:54.031653379,2,192.18,147.0,-0.18304185450151556,0.16654725450151556,0.0,0.0164946
52346,2023-07-03 16:44:54.031699947,1,192.18,233.0,-0.09727371803554472,0.08031621803554471,0.0,0.0169575
52347,2023-07-03 16:44:54.031761179,1,192.18,70.0,-0.1908559114743097,0.17412141147430968,0.0,0.0167345
52350,2023-07-03 16:44:56.884597718,1,192.19,98.0,-0.27043158204301576,0.25398218204301576,0.0,0.0164494
52352,2023-07-03 16:44:56.887112350,2,192.195,224.0,-0.2754833820430112,0.25398218204301576,0.0049999999999954525,0.0165012
52355,2023-07-03 16:44:57.267717204,2,192.195,248.0,-0.2961493341230922,0.27472373412309675,0.0049999999999954525,0.0164256
52357,2023-07-03 16:44:57.474309198,2,192.2,154.0,-0.2578245541066342,0.24094865410663419,0.0,0.0168759
52360,2023-07-03 16:44:57.617612803,1,192.21,147.0,-0.37575394644634524,0.35918504644634525,0.0,0.0165689
52361,2023-07-03 16:44:57.697274991,2,192.225,92.0,-0.2754485820430112,0.25398218204301576,0.0049999999999954525,0.0164664
52362,2023-07-03 16:44:57.730407551,2,192.225,253.0,-0.33865314369749366,0.3172236436974982,0.0049999999999954525,0.0164295
52364,2023-07-03 16:44:57.756242804,2,192.225,255.0,-1.3167893284193757,1.2953091284193803,0.0049999999999954525,0.0164802
52366,2023-07-03 16:44:57.968878790,1,192.225,186.0,-0.2755928820430112,0.25398218204301576,0.0049999999999954525,0.0166107
52370,2023-07-03 16:44:59.265296895,1,192.225,225.0,-0.1198244761285975,0.09836687612860205,0.0049999999999954525,0.0164576
52371,2023-07-03 16:45:00.023746765,1,192.225,178.0,-0.2757504820430112,0.25398218204301576,0.0049999999999954525,0.0167683
52372,2023-07-03 16:45:00.396033573,1,192.23,139.0,-0.37565894644634523,0.35918504644634525,0.0,0.0164739
52373,2023-07-03 16:45:00.537404106,2,192.25,232.0,-0.2243731757792012,0.20789337577920122,0.0,0.0164798
52374,2023-07-03 16:45:00.977227388,1,192.245,152.0,-0.69344209112735,0.6719736911273545,0.0049999999999954525,0.0164684
52376,2023-07-03 16:45:00.977859127,1,192.245,157.0,-0.24159832175785098,0.21995502175785553,0.0049999999999954525,0.0166433
52377,2023-07-03 16:45:01.013833097,2,192.24,149.0,-0.2115637195192313,0.1849018195192404,0.009999999999990905,0.0166619
52378,2023-07-03 16:45:01.013833097,2,192.24,75.0,-0.10697811803553561,0.08031621803554471,0.009999999999990905,0.0166619
52381,2023-07-03 16:45:01.263992998,1,192.235,221.0,-0.23087297271763688,0.20943907271764142,0.0049999999999954525,0.0164339
52382,2023-07-03 16:45:01.316089241,1,192.24,178.0,-0.2804166820430067,0.25398218204301576,0.009999999999990905,0.0164345
52383,2023-07-03 16:45:01.568478063,1,192.24,59.0,-0.33435223046098866,0.30793703046099774,0.009999999999990905,0.0164152
52392,2023-07-03 16:45:05.833530578,2,192.26,181.0,-0.27047578204301576,0.25398218204301576,0.0,0.0164936
52394,2023-07-03 16:45:05.834415735,1,192.26,107.0,-0.20143951951924038,0.1849018195192404,0.0,0.0165377
52395,2023-07-03 16:45:05.834415735,2,192.26,153.0,-0.12724596649854564,0.11070826649854565,0.0,0.0165377
52402,2023-07-03 16:45:11.379028045,2,192.26,226.0,-0.27044658204301575,0.25398218204301576,0.0,0.0164644
52403,2023-07-03 16:45:11.426578800,1,192.27,153.0,-0.04183031820430158,0.025398218204301576,0.0,0.0164321
52408,2023-07-03 16:45:12.365542582,2,192.275,126.0,-0.2759580820430112,0.25398218204301576,0.0049999999999954525,0.0169759
52409,2023-07-03 16:45:12.365542582,1,192.275,191.0,-0.2759580820430112,0.25398218204301576,0.0049999999999954525,0.0169759
52412,2023-07-03 16:45:16.275518427,1,192.27,105.0,-0.26367790846457245,0.23689880846458156,0.009999999999990905,0.0167791
52414,2023-07-03 16:45:16.275518427,1,192.27,190.0,-0.28076128204300665,0.25398218204301576,0.009999999999990905,0.0167791
52415,2023-07-03 16:45:16.275518427,1,192.27,195.0,-0.38621884644633614,0.35918504644634525,0.009999999999990905,0.0170338
52418,2023-07-03 16:45:16.275518427,2,192.27,103.0,-0.28101598204300665,0.25398218204301576,0.009999999999990905,0.0170338
52419,2023-07-03 16:45:16.275518427,2,192.27,102.0,-0.4550521811225097,0.42801838112251883,0.009999999999990905,0.0170338
52425,2023-07-03 16:45:24.596817814,2,192.27,76.0,-0.27079458204301576,0.25398218204301576,0.0,0.0168124
52427,2023-07-03 16:45:25.645641602,2,192.265,231.0,-0.1017835180355686,0.08031621803554471,0.005000000000023874,0.0164673
52428,2023-07-03 16:45:25.646216337,2,192.265,171.0,-0.21831055225722798,0.1967337522572041,0.005000000000023874,0.0165768
52432,2023-07-03 16:45:26.288849714,1,192.27,119.0,-0.37587984644634526,0.35918504644634525,0.0,0.0166948
52433,2023-07-03 16:45:26.288849714,2,192.27,223.0,-0.27067698204301577,0.25398218204301576,0.0,0.0166948
52435,2023-07-03 16:45:28.140917420,1,192.27,91.0,-0.06350070464462543,0.03591850464463453,0.009999999999990905,0.0175822
52436,2023-07-03 16:45:28.140917420,2,192.27,226.0,-0.38676724644633614,0.35918504644634525,0.009999999999990905,0.0175822
52440,2023-07-03 16:45:29.410366142,1,192.28,75.0,-0.09704841803554472,0.08031621803554471,0.0,0.0167322
52441,2023-07-03 16:45:29.410396829,2,192.28,131.0,-0.09826390928925996,0.07183700928926906,0.009999999999990905,0.0164269
52442,2023-07-03 16:45:29.410877423,2,192.28,117.0,-0.27040768204301574,0.25398218204301576,0.0,0.0164255
52446,2023-07-03 16:45:31.870838225,2,192.28,184.0,-0.07760303640859406,0.05079643640860315,0.009999999999990905,0.0168066
52449,2023-07-03 16:45:32.087213732,2,192.28,74.0,-0.28202908204300664,0.25398218204301576,0.009999999999990905,0.0180469
52453,2023-07-03 16:45:32.087357151,1,192.28,254.0,-0.28049658204300665,0.25398218204301576,0.009999999999990905,0.0165144
52454,2023-07-03 16:45:32.087373774,2,192.28,76.0,-0.28067308204300667,0.25398218204301576,0.009999999999990905,0.0166909
52457,2023-07-03 16:45:34.476583042,1,192.28,202.0,-0.041842918204301575,0.025398218204301576,0.0,0.0164447
52459,2023-07-03 16:45:34.817980514,2,192.275,252.0,-0.27546898204301123,0.25398218204301576,0.0049999999999954525,0.0164868
52460,2023-07-03 16:45:39.345851528,2,192.275,128.0,-0.06461170464462543,0.03591850464463453,0.009999999999990905,0.0186932
52471,2023-07-03 16:45:44.218128059,1,192.27,81.0,-0.07948963640859405,0.05079643640860315,0.009999999999990905,0.0186932
52472,2023-07-03 16:45:44.218128059,1,192.27,232.0,-0.11292956012723332,0.08423636012724241,0.009999999999990905,0.0186932
52480,2023-07-03 16:45:44.218128059,1,192.27,77.0,-0.053355018204292476,0.025398218204301576,0.009999999999990905,0.0179568
52482,2023-07-03 16:45:44.218128059,1,192.27,177.0,-0.11667520870313314,0.08798200870314223,0.009999999999990905,0.0186932
52484,2023-07-03 16:45:44.218128059,1,192.27,186.0,-0.053355018204292476,0.025398218204301576,0.009999999999990905,0.0179568
52485,2023-07-03 16:45:44.218128059,1,192.27,185.0,-0.1623515382254618,0.1343947382254709,0.009999999999990905,0.0179568
52488,2023-07-03 16:45:44.218128059,2,192.27,107.0,-0.05260691820429248,0.025398218204301576,0.009999999999990905,0.0172087
52489,2023-07-03 16:45:44.218128059,1,192.27,132.0,-0.06312720464462543,0.03591850464463453,0.009999999999990905,0.0172087
52491,2023-07-03 16:45:44.218128059,2,192.27,199.0,-0.05223861820429248,0.025398218204301576,0.009999999999990905,0.0168404
52495,2023-07-03 16:45:44.218128059,2,192.27,205.0,-0.11953137804102316,0.09157457804103226,0.009999999999990905,0.0179568
52497,2023-07-03 16:45:44.218159661,1,192.27,89.0,-0.052590918204292486,0.025398218204301576,0.009999999999990905,0.0171927
52498,2023-07-03 16:45:44.218159661,2,192.27,113.0,-0.07798913640859406,0.05079643640860315,0.009999999999990905,0.0171927
52500,2023-07-03 16:45:44.218159661,1,192.27,226.0,-0.05225891820429248,0.025398218204301576,0.009999999999990905,0.0168607
52502,2023-07-03 16:45:44.218159661,2,192.27,80.0,-0.6427347609219863,0.6158740609219955,0.009999999999990905,0.0168607
52504,2023-07-03 16:45:44.218165623,1,192.27,70.0,-0.24234612786779805,0.21551102786780715,0.009999999999990905,0.0168351
52506,2023-07-03 16:45:44.226350887,1,192.26,135.0,-0.18763233607110874,0.16063243607108943,0.010000000000019327,0.0169999
52507,2023-07-03 16:45:44.226350887,1,192.26,167.0,-0.07099090435159044,0.04399100435157111,0.010000000000019327,0.0169999
52509,2023-07-03 16:45:44.226355098,2,192.26,132.0,-0.12582997612862137,0.09836687612860205,0.010000000000019327,0.0174631
52512,2023-07-03 16:45:44.226355098,2,192.26,122.0,-0.07145410435159044,0.04399100435157111,0.010000000000019327,0.0174631
52513,2023-07-03 16:45:44.226355098,1,192.26,154.0,-0.20525062743013037,0.17778752743011103,0.010000000000019327,0.0174631
52514,2023-07-03 16:45:44.788110168,1,192.25,239.0,-0.05198161820429248,0.025398218204301576,0.009999999999990905,0.0165834
52517,2023-07-03 16:45:44.788151798,1,192.25,105.0,-0.08385724241218187,0.056792142412190966,0.009999999999990905,0.0170651
52518,2023-07-03 16:45:44.788151798,2,192.25,216.0,-0.07105610435156201,0.04399100435157111,0.009999999999990905,0.0170651
52520,2023-07-03 16:45:44.788151798,1,192.25,162.0,-0.28104728204300666,0.25398218204301576,0.009999999999990905,0.0170651
52522,2023-07-03 16:45:44.797594353,2,192.24,156.0,-0.18577472184874003,0.1586118218487491,0.009999999999990905,0.0171629
52524,2023-07-03 16:45:44.797594353,2,192.24,162.0,-0.052561118204292476,0.025398218204301576,0.009999999999990905,0.0171629
52527,2023-07-03 16:45:44.797681349,1,192.24,158.0,-0.18148393002945468,0.15449133002946377,0.009999999999990905,0.0169926
52528,2023-07-03 16:45:44.797681349,2,192.24,76.0,-0.09882960928925996,0.07183700928926906,0.009999999999990905,0.0169926
52530,2023-07-03 16:45:47.093256728,1,192.235,132.0,-0.2756668820430112,0.25398218204301576,0.0049999999999954525,0.0166847
52531,2023-07-03 16:45:47.093256728,2,192.24,197.0,-0.27066688204301576,0.25398218204301576,0.0,0.0166847
52532,2023-07-03 16:45:47.093256728,1,192.24,142.0,-0.27066688204301576,0.25398218204301576,0.0,0.0166847
52535,2023-07-03 16:45:49.904566111,1,192.24,213.0,-0.24640914766240368,0.22999064766240368,0.0,0.0164185
52541,2023-07-03 16:45:55.839457974,2,192.245,89.0,-0.21485936713717854,0.19342706713718308,0.0049999999999954525,0.0164323
52543,2023-07-03 16:45:57.046957839,2,192.25,136.0,-0.06043410435157111,0.04399100435157111,0.0,0.0164431
52544,2023-07-03 16:45:59.957733096,2,192.25,226.0,-0.08375866911273545,0.06719736911273545,0.0,0.0165613
52545,2023-07-03 16:45:59.957733096,2,192.25,254.0,-0.21654707012654073,0.19998577012654073,0.0,0.0165613
52546,2023-07-03 16:46:01.019796651,1,192.25,124.0,-0.06058050435157111,0.04399100435157111,0.0,0.0165895
52550,2023-07-03 16:46:02.465728480,1,192.26,78.0,-0.05264070464463453,0.03591850464463453,0.0,0.0167222
52551,2023-07-03 16:46:02.465728480,1,192.26,102.0,-0.2707043820430158,0.25398218204301576,0.0,0.0167222
52552,2023-07-03 16:46:03.161907969,2,192.265,142.0,-0.27540918204303966,0.25398218204301576,0.005000000000023874,0.016427
52553,2023-07-03 16:46:04.426051581,1,192.27,209.0,-0.26013285100032896,0.24361115100032896,0.0,0.0165217
52555,2023-07-03 16:46:04.426413859,2,192.27,94.0,-0.27067278204301576,0.25398218204301576,0.0,0.0166906
52560,2023-07-03 16:46:04.426783916,1,192.27,74.0,-0.28091358204300665,0.25398218204301576,0.009999999999990905,0.0169314
52562,2023-07-03 16:46:05.401241071,1,192.275,66.0,-0.2754253820430112,0.25398218204301576,0.0049999999999954525,0.0164432
52564,2023-07-03 16:46:05.602941825,1,192.28,138.0,-0.2710056820430158,0.25398218204301576,0.0,0.0170235
52565,2023-07-03 16:46:05.602943702,2,192.28,144.0,-0.15824709419729105,0.14141129419729104,0.0,0.0168358
52569,2023-07-03 16:46:05.875554896,1,192.28,76.0,-0.25114658961119707,0.22431098961120619,0.009999999999990905,0.0168356
52571,2023-07-03 16:46:05.875554896,1,192.28,171.0,-0.1315551363588116,0.10471953635882071,0.009999999999990905,0.0168356
52573,2023-07-03 16:46:06.137546398,1,192.28,188.0,-0.18516552184874002,0.1586118218487491,0.009999999999990905,0.0165537
52576,2023-07-03 16:46:06.658668645,1,192.28,153.0,-0.28044118204300666,0.25398218204301576,0.009999999999990905,0.016459
52577,2023-07-03 16:46:06.953482320,1,192.28,97.0,-0.28039088204300666,0.25398218204301576,0.009999999999990905,0.0164087
52580,2023-07-03 16:46:08.082692030,2,192.28,204.0,-0.28060658204300665,0.25398218204301576,0.009999999999990905,0.0166244
52581,2023-07-03 16:46:10.020152854,2,192.275,108.0,-0.2755206820430112,0.25398218204301576,0.0049999999999954525,0.0165385
52584,2023-07-03 16:46:12.167080759,2,192.28,124.0,-0.6433097330848059,0.6267753330848059,0.0,0.0165344
52586,2023-07-03 16:46:12.167807699,1,192.29,77.0,-0.27043138204301576,0.25398218204301576,0.0,0.0164492
52587,2023-07-03 16:46:12.168167397,2,192.29,249.0,-0.737664102685337,0.720611502685337,0.0,0.0170526
52588,2023-07-03 16:46:12.168167397,1,192.29,168.0,-0.8202147803554473,0.8031621803554473,0.0,0.0170526
52591,2023-07-03 16:46:12.168167397,2,192.29,98.0,-0.2710347820430158,0.25398218204301576,0.0,0.0170526
52594,2023-07-03 16:46:12.224756086,1,192.3,196.0,-0.13896557550016447,0.12180557550016448,0.0,0.01716
52597,2023-07-03 16:46:12.224756086,1,192.3,121.0,-0.27114218204301577,0.25398218204301576,0.0,0.01716
52598,2023-07-03 16:46:12.224756086,1,192.3,218.0,-0.07395214241219097,0.056792142412190966,0.0,0.01716
52601,2023-07-03 16:46:12.244937636,1,192.3,179.0,-0.38617904644633616,0.35918504644634525,0.009999999999990905,0.016994
52603,2023-07-03 16:46:12.244937636,1,192.3,135.0,-0.20837355751852474,0.18137955751853382,0.009999999999990905,0.016994
52604,2023-07-03 16:46:12.244937636,1,192.3,120.0,-0.3109547120609457,0.2839607120609548,0.009999999999990905,0.016994
52605,2023-07-03 16:46:12.244937636,2,192.3,209.0,-0.2809761820430067,0.25398218204301576,0.009999999999990905,0.016994
52610,2023-07-03 16:46:13.604693800,2,192.3,240.0,-0.28048688204300665,0.25398218204301576,0.009999999999990905,0.0165047
52612,2023-07-03 16:46:13.827050352,2,192.3,161.0,-0.2805037820430067,0.25398218204301576,0.009999999999990905,0.0165216
52613,2023-07-03 16:46:13.827050352,1,192.3,115.0,-0.1968980272365638,0.1703764272365729,0.009999999999990905,0.0165216
52614,2023-07-03 16:46:14.239347992,1,192.3,130.0,-0.28042528204300665,0.25398218204301576,0.009999999999990905,0.0164431
52615,2023-07-03 16:46:19.048051821,2,192.31,175.0,-0.27042888204301574,0.25398218204301576,0.0,0.0164467
52616,2023-07-03 16:46:20.640240878,2,192.305,141.0,-0.2754622820430112,0.25398218204301576,0.0049999999999954525,0.0164801
52619,2023-07-03 16:46:20.816474349,2,192.3,182.0,-0.0889113749763966,0.062212674976405695,0.009999999999990905,0.0166987
52623,2023-07-03 16:46:24.690768811,1,192.3,193.0,-0.25390746964875477,0.22716856964876386,0.009999999999990905,0.0167389
52626,2023-07-03 16:46:24.691021262,2,192.3,245.0,-0.27282006160650585,0.24624486160651493,0.009999999999990905,0.0165752
52627,2023-07-03 16:46:24.691069642,1,192.3,116.0,-0.2807159820430067,0.25398218204301576,0.009999999999990905,0.0167338
52629,2023-07-03 16:46:24.691132310,2,192.3,75.0,-0.10697411803553562,0.08031621803554471,0.009999999999990905,0.0166579
52630,2023-07-03 16:46:24.691132310,2,192.3,104.0,-0.15108324995280228,0.12442534995281139,0.009999999999990905,0.0166579
52632,2023-07-03 16:46:24.691161492,2,192.3,146.0,-0.3280734313591017,0.3015871313591108,0.009999999999990905,0.0164863
52633,2023-07-03 16:46:27.295616699,2,192.29,177.0,-0.18722443607110875,0.16063243607108943,0.010000000000019327,0.016592
52638,2023-07-03 16:46:31.841244760,2,192.285,249.0,-0.046871518204297025,0.025398218204301576,0.0049999999999954525,0.0164733
52642,2023-07-03 16:46:34.507314426,1,192.29,168.0,-0.37619474644634526,0.35918504644634525,0.0,0.0170097
52644,2023-07-03 16:46:34.507314426,2,192.29,210.0,-0.2709918820430158,0.25398218204301576,0.0,0.0170097
52647,2023-07-03 16:46:35.018211579,2,192.28,96.0,-0.08370844241218187,0.056792142412190966,0.009999999999990905,0.0169163
52650,2023-07-03 16:46:35.018211579,2,192.28,93.0,-0.10723251803553562,0.08031621803554471,0.009999999999990905,0.0169163
52651,2023-07-03 16:46:35.020031725,1,192.27,180.0,-0.35931559949562786,0.33212479949563695,0.009999999999990905,0.0171908
52652,2023-07-03 16:46:35.020031725,2,192.27,174.0,-0.28117298204300667,0.25398218204301576,0.009999999999990905,0.0171908
52653,2023-07-03 16:46:35.020031725,2,192.27,147.0,-0.28117298204300667,0.25398218204301576,0.009999999999990905,0.0171908
52657,2023-07-03 16:46:36.083511671,1,192.26,92.0,-0.0522357182043209,0.025398218204301576,0.010000000000019327,0.0168375
52660,2023-07-03 16:46:36.083511671,1,192.26,175.0,-0.2808196820430351,0.25398218204301576,0.010000000000019327,0.0168375
52664,2023-07-03 16:46:39.221209757,1,192.25,127.0,-0.35904109949562785,0.33212479949563695,0.009999999999990905,0.0169163
52667,2023-07-03 16:46:39.301500531,2,192.24,189.0,-0.2812139820430067,0.25398218204301576,0.009999999999990905,0.0172318
52669,2023-07-03 16:46:39.302418052,1,192.24,181.0,-0.06282230464462543,0.03591850464463453,0.009999999999990905,0.0169038
52670,2023-07-03 16:46:39.302494630,1,192.24,232.0,-0.11496230870313313,0.08798200870314223,0.009999999999990905,0.0169803
52676,2023-07-03 16:46:43.367464104,1,192.25,230.0,-0.19659502322317263,0.17959252322317262,0.0,0.0170025
52678,2023-07-03 16:46:43.367464104,2,192.25,85.0,-0.27098468204301573,0.25398218204301576,0.0,0.0170025
52681,2023-07-03 16:46:43.367464104,1,192.25,122.0,-0.14897551305471332,0.13197301305471332,0.0,0.0170025
52685,2023-07-03 16:46:45.013005965,1,192.25,174.0,-0.21492492549875286,0.19836642549875286,0.0,0.0165585
52686,2023-07-03 16:46:45.013088874,2,192.25,71.0,-0.22129608151060765,0.20476698151060765,0.0,0.0165291
52688,2023-07-03 16:46:45.252700355,1,192.26,206.0,-0.27065938204301576,0.25398218204301576,0.0,0.0166772
52690,2023-07-03 16:46:48.194165958,2,192.27,80.0,-0.2408261896112062,0.22431098961120619,0.0,0.0165152
52694,2023-07-03 16:46:49.508361780,1,192.27,109.0,-0.39736287306452367,0.38097327306452367,0.0,0.0163896
52695,2023-07-03 16:46:49.508388972,1,192.27,188.0,-0.3397525418017108,0.32326654180171077,0.0,0.016486
52697,2023-07-03 16:46:49.508393460,2,192.27,69.0,-0.23198662786780716,0.21551102786780715,0.0,0.0164756
52700,2023-07-03 16:46:49.517604776,2,192.28,56.0,-0.13822997550016447,0.12180557550016448,0.0,0.0164244
52701,2023-07-03 16:46:50.110967572,1,192.285,59.0,-0.08365507497640115,0.062212674976405695,0.0049999999999954525,0.0164424
52703,2023-07-03 16:46:50.349162373,1,192.29,114.0,-0.1183814728172063,0.1015928728172063,0.0,0.0167886
52707,2023-07-03 16:46:51.616187963,1,192.3,133.0,-0.07372634241219096,0.056792142412190966,0.0,0.0169342
